Timestamp,State,Trial Number,Delay,Distance,Direction,P_x,P_y,P_z,O_x,O_y,O_z,O_w
1731299892.53775,practice,4,400,0.06,up,-6.258487701416016e-06,6.794929504394531e-06,-2.584420144557953e-05,0.5931470394134521,-0.36734873056411743,-0.3888155221939087,0.6017091870307922
1731299892.5583036,practice,4,400,0.06,up,-6.973743438720703e-06,-2.1964311599731445e-05,-2.771243453025818e-05,0.593137800693512,-0.36735761165618896,-0.38880693912506104,0.6017183661460876
1731299892.5790186,practice,4,400,0.06,up,-1.3113021850585938e-06,1.9609928131103516e-05,-1.4174729585647583e-05,0.5931484699249268,-0.3673361539840698,-0.38882794976234436,0.6017074584960938
1731299892.5995858,practice,4,400,0.06,up,1.239776611328125e-05,4.470348358154297e-07,2.2118911147117615e-05,0.5931653380393982,-0.36732521653175354,-0.38883841037750244,0.6016907691955566
1731299892.6201508,practice,4,400,0.06,up,6.794929504394531e-06,3.516674041748047e-06,4.130229353904724e-05,0.593168318271637,-0.36734041571617126,-0.3888237774372101,0.6016879677772522
1731299892.640753,practice,4,400,0.06,up,-8.463859558105469e-06,-1.2487173080444336e-05,-3.075599670410156e-05,0.5931568741798401,-0.3673555254936218,-0.3888092041015625,0.6016994118690491
1731299892.6613116,practice,4,400,0.06,up,-2.86102294921875e-06,-1.952052116394043e-05,1.1356547474861145e-05,0.5931546688079834,-0.3673524558544159,-0.3888120651245117,0.601701557636261
1731299892.6717386,practice,4,400,0.06,up,-1.5854835510253906e-05,1.1026859283447266e-06,-2.9440969228744507e-05,0.5931354761123657,-0.36734816431999207,-0.38881608843803406,0.6017205715179443
1731299892.6820238,practice,4,400,0.06,up,1.5020370483398438e-05,3.0338764190673828e-05,-9.741634130477905e-06,0.5931269526481628,-0.36734694242477417,-0.38881734013557434,0.6017289757728577
1731299892.6923516,practice,4,400,0.06,up,-1.4901161193847656e-06,1.2695789337158203e-05,2.810731530189514e-05,0.5931298732757568,-0.36734965443611145,-0.3888147473335266,0.6017260551452637
1731299892.7027059,practice,4,400,0.06,up,4.112720489501953e-06,-3.287196159362793e-05,7.580965757369995e-07,0.5931240916252136,-0.36735543608665466,-0.3888091742992401,0.6017317771911621
1731299892.7130497,practice,4,400,0.06,up,-9.953975677490234e-06,-1.6301870346069336e-05,-1.6683712601661682e-05,0.5931109189987183,-0.3673637807369232,-0.38880112767219543,0.6017448306083679
1731299892.7233942,practice,4,400,0.06,up,7.867813110351562e-06,4.649162292480469e-06,2.5017186999320984e-05,0.5931092500686646,-0.36737287044525146,-0.3887924551963806,0.6017465591430664
1731299892.7337463,practice,4,400,0.06,up,5.185604095458984e-06,8.344650268554688e-06,-4.009157419204712e-05,0.5931259989738464,-0.36736348271369934,-0.3888017237186432,0.6017298102378845
1731299892.7440958,practice,4,400,0.06,up,-5.900859832763672e-06,1.5944242477416992e-05,-1.457706093788147e-05,0.5931347608566284,-0.3673352003097534,-0.38882899284362793,0.601720929145813
1731299892.7648184,practice,4,400,0.06,up,-1.2695789337158203e-05,-9.98377799987793e-06,1.166015863418579e-06,0.5931565165519714,-0.36732953786849976,-0.38883456587791443,0.6016992330551147
1731299892.7853358,practice,4,400,0.06,up,-1.4007091522216797e-05,-1.1593103408813477e-05,2.096220850944519e-05,0.59315425157547,-0.3673289716243744,-0.3888351619243622,0.6017014384269714
1731299892.795697,practice,4,400,0.06,up,-2.384185791015625e-06,-2.0116567611694336e-05,2.092309296131134e-05,0.5931563377380371,-0.3673165738582611,-0.3888471722602844,0.60169917345047
1731299892.8059986,practice,4,400,0.06,up,6.139278411865234e-06,1.0371208190917969e-05,2.2796913981437683e-05,0.5931636691093445,-0.36730730533599854,-0.3888561427593231,0.6016919016838074
1731299892.816338,practice,4,400,0.06,up,9.953975677490234e-06,4.8726797103881836e-05,-2.5665387511253357e-05,0.5931635499000549,-0.36730507016181946,-0.3888583779335022,0.6016919016838074
1731299892.8368738,practice,4,400,0.06,up,-5.185604095458984e-06,-2.5093555450439453e-05,-6.873160600662231e-07,0.5931656360626221,-0.3673054575920105,-0.38885796070098877,0.601689875125885
1731299892.8472178,practice,4,400,0.06,up,-7.331371307373047e-06,-1.9878149032592773e-05,-4.348531365394592e-05,0.5931668281555176,-0.36730408668518066,-0.38885921239852905,0.6016886830329895
1731299892.8575463,practice,4,400,0.06,up,6.258487701416016e-06,6.407499313354492e-06,-3.3795833587646484e-05,0.593177855014801,-0.36730697751045227,-0.38885653018951416,0.6016778349876404
1731299896.3836648,practice,5,700,0.06,right,-4.231929779052734e-06,-4.45246696472168e-05,2.477318048477173e-06,0.5933802723884583,-0.3671720027923584,-0.3889847993850708,0.6014776229858398
1731299896.4042008,practice,5,700,0.06,right,-6.198883056640625e-06,-2.0503997802734375e-05,7.448717951774597e-06,0.5933932662010193,-0.3671802878379822,-0.3889765441417694,0.6014651656150818
1731299896.4247136,practice,5,700,0.06,right,-2.205371856689453e-06,7.12275505065918e-06,2.4829059839248657e-06,0.5933788418769836,-0.36711814999580383,-0.38903602957725525,0.6014788150787354
1731299896.4452176,practice,5,700,0.06,right,9.953975677490234e-06,5.3942203521728516e-06,-8.97236168384552e-06,0.5933117866516113,-0.36716169118881226,-0.3889937996864319,0.6015456914901733
1731299896.4657707,practice,5,700,0.06,right,-9.238719940185547e-06,-7.599592208862305e-06,9.842216968536377e-06,0.5933101773262024,-0.3671879172325134,-0.38896846771240234,0.6015476584434509
1731299896.4864988,practice,5,700,0.06,right,1.2516975402832031e-06,2.187490463256836e-05,1.4742836356163025e-05,0.5933337807655334,-0.36721283197402954,-0.38894468545913696,0.6015245914459229
1731299896.5070848,practice,5,700,0.06,right,-7.331371307373047e-06,-1.9311904907226562e-05,-4.2244791984558105e-05,0.5933153629302979,-0.367208331823349,-0.3889490067958832,0.601542592048645
1731299896.5276759,practice,5,700,0.06,right,9.119510650634766e-06,2.5331974029541016e-06,3.810971975326538e-06,0.5933052897453308,-0.36719220876693726,-0.38896456360816956,0.6015523076057434
1731299896.5483198,practice,5,700,0.06,right,4.470348358154297e-06,-2.86102294921875e-06,4.311464726924896e-05,0.5932824015617371,-0.36719557642936707,-0.3889611065387726,0.6015750765800476
1731299896.568905,practice,5,700,0.06,right,1.1622905731201172e-05,2.9802322387695312e-06,3.00724059343338e-05,0.5932960510253906,-0.3671931028366089,-0.3889637887477875,0.601561427116394
1731299896.5896146,practice,5,700,0.06,right,7.092952728271484e-06,-1.683831214904785e-05,-1.066550612449646e-05,0.5932886600494385,-0.3671824038028717,-0.38897401094436646,0.6015686988830566
1731299896.6101727,practice,5,700,0.06,right,5.125999450683594e-06,6.079673767089844e-06,2.8211623430252075e-05,0.5932949781417847,-0.3672015070915222,-0.3889557123184204,0.6015626192092896
1731299896.630742,practice,5,700,0.06,right,4.947185516357422e-06,-1.537799835205078e-05,-2.0302832126617432e-07,0.5932982563972473,-0.36722633242607117,-0.38893184065818787,0.6015596389770508
1731299896.6513608,practice,5,700,0.06,right,2.682209014892578e-06,1.558661460876465e-05,-3.094598650932312e-05,0.5932884812355042,-0.3672454357147217,-0.38891345262527466,0.6015694737434387
1731299896.671913,practice,5,700,0.06,right,1.138448715209961e-05,5.960464477539062e-07,-8.715316653251648e-06,0.5933076739311218,-0.36725330352783203,-0.3889061510562897,0.6015504598617554
1731299900.1942399,baseline,6,0,0.04,diag,-2.7894973754882812e-05,-4.073977470397949e-05,-2.5406479835510254e-06,0.5933107137680054,-0.3672252893447876,-0.38892990350723267,0.6015492677688599
1731299900.2148893,baseline,6,0,0.04,diag,3.159046173095703e-06,1.6093254089355469e-06,4.049390554428101e-06,0.5933111906051636,-0.3672279417514801,-0.3889273703098297,0.6015487909317017
1731299900.2355626,baseline,6,0,0.04,diag,1.5914440155029297e-05,2.1964311599731445e-05,-4.369765520095825e-05,0.593312680721283,-0.36723005771636963,-0.38892534375190735,0.601547360420227
1731299900.25611,baseline,6,0,0.04,diag,-4.827976226806641e-06,-5.367398262023926e-05,-3.388151526451111e-05,0.5933113694190979,-0.3672310411930084,-0.3889245092868805,0.6015486121177673
1731299900.2767713,baseline,6,0,0.04,diag,1.9311904907226562e-05,7.957220077514648e-06,1.4601275324821472e-05,0.5933250784873962,-0.36720600724220276,-0.3889486789703369,0.6015347242355347
1731299900.29757,baseline,6,0,0.04,diag,-1.0609626770019531e-05,1.9550323486328125e-05,-5.081295967102051e-06,0.5932983160018921,-0.3671942949295044,-0.3889598548412323,0.6015610098838806
1731299900.3181064,baseline,6,0,0.04,diag,9.715557098388672e-06,6.973743438720703e-06,4.374980926513672e-05,0.5932649970054626,-0.3671855926513672,-0.38896819949150085,0.6015937924385071
1731299900.338656,baseline,6,0,0.04,diag,1.0311603546142578e-05,1.6450881958007812e-05,3.816187381744385e-05,0.5932839512825012,-0.3671726584434509,-0.388980895280838,0.601574718952179
1731299900.359194,baseline,6,0,0.04,diag,1.9073486328125e-06,-2.2083520889282227e-05,-9.566545486450195e-06,0.593303382396698,-0.36717990040779114,-0.3889741599559784,0.6015556454658508
1731299900.3797495,baseline,6,0,0.04,diag,-1.2636184692382812e-05,2.8848648071289062e-05,-3.495626151561737e-05,0.5933136940002441,-0.3671817481517792,-0.3889724314212799,0.6015453934669495
1731299900.4004729,baseline,6,0,0.04,diag,-3.635883331298828e-06,-3.013014793395996e-05,3.764033317565918e-05,0.5932943820953369,-0.36722174286842346,-0.3889338970184326,0.6015649437904358
1731299900.421001,baseline,6,0,0.04,diag,-1.0311603546142578e-05,2.115964889526367e-06,3.2452866435050964e-05,0.5932701826095581,-0.3672538697719574,-0.388902872800827,0.6015892028808594
1731299900.4415534,baseline,6,0,0.04,diag,6.973743438720703e-06,2.41696834564209e-05,-1.0512769222259521e-05,0.5932656526565552,-0.3672463893890381,-0.3889100253582001,0.6015936136245728
1731299900.4620826,baseline,6,0,0.04,diag,1.8477439880371094e-06,-1.2367963790893555e-05,-1.3561919331550598e-05,0.5932878255844116,-0.3672354519367218,-0.3889206349849701,0.6015716195106506
1731299900.4826205,baseline,6,0,0.04,diag,1.6689300537109375e-06,-2.047419548034668e-05,-1.0769814252853394e-05,0.5932943820953369,-0.36723005771636963,-0.3889259099960327,0.6015650629997253
1731299911.477536,baseline,7,0,0.06,up,-1.0728836059570312e-05,-2.1457672119140625e-05,2.6786699891090393e-05,0.5974584221839905,-0.3606971204280853,-0.38219016790390015,0.6056992411613464
1731299911.4981666,baseline,7,0,0.06,up,1.239776611328125e-05,1.3202428817749023e-05,-2.0852312445640564e-05,0.5974372029304504,-0.36071959137916565,-0.38216856122016907,0.6057204604148865
1731299911.5187395,baseline,7,0,0.06,up,-7.450580596923828e-06,7.748603820800781e-06,-2.9249116778373718e-05,0.5974413156509399,-0.360733300447464,-0.38215553760528564,0.6057164669036865
1731299911.5393622,baseline,7,0,0.06,up,-1.5914440155029297e-05,-2.866983413696289e-05,4.374608397483826e-05,0.5974651575088501,-0.36075252294540405,-0.3821371793746948,0.6056931018829346
1731299911.560066,baseline,7,0,0.06,up,5.245208740234375e-06,-2.652406692504883e-06,-9.465962648391724e-06,0.5974701046943665,-0.3607606887817383,-0.382129430770874,0.6056882739067078
1731299911.5809748,baseline,7,0,0.06,up,1.436471939086914e-05,2.491474151611328e-05,6.5211206674575806e-06,0.5975016951560974,-0.36075258255004883,-0.3821374177932739,0.6056569814682007
1731299911.6015816,baseline,7,0,0.06,up,-3.5762786865234375e-06,-1.1563301086425781e-05,-7.947906851768494e-06,0.5974977612495422,-0.3607891798019409,-0.382102370262146,0.6056610941886902
1731299911.622257,baseline,7,0,0.06,up,5.900859832763672e-06,2.232193946838379e-05,3.1828880310058594e-05,0.5974730849266052,-0.3607887923717499,-0.38210272789001465,0.6056854724884033
1731299911.6429677,baseline,7,0,0.06,up,-3.814697265625e-06,1.2367963790893555e-05,-3.1311064958572388e-06,0.5974653363227844,-0.36078742146492004,-0.3821040987968445,0.6056930422782898
1731299911.6635435,baseline,7,0,0.06,up,5.185604095458984e-06,-1.4126300811767578e-05,-1.545622944831848e-05,0.5974913239479065,-0.36078596115112305,-0.3821057677268982,0.6056671738624573
1731299911.6842608,baseline,7,0,0.06,up,2.2649765014648438e-06,1.9937753677368164e-05,3.194250166416168e-05,0.597490131855011,-0.36076849699020386,-0.3821227252483368,0.6056681275367737
1731299911.7049809,baseline,7,0,0.06,up,1.1324882507324219e-05,1.5407800674438477e-05,-4.956498742103577e-06,0.5974884033203125,-0.36076274514198303,-0.3821282684803009,0.6056696772575378
1731299911.7255964,baseline,7,0,0.06,up,6.4373016357421875e-06,-2.1576881408691406e-05,-3.6284327507019043e-06,0.5974910855293274,-0.36077141761779785,-0.3821200728416443,0.6056671142578125
1731299911.7358954,baseline,7,0,0.06,up,-1.1205673217773438e-05,-9.447336196899414e-06,-1.9602477550506592e-05,0.597486674785614,-0.36076951026916504,-0.3821219205856323,0.6056714057922363
1731299911.7564166,baseline,7,0,0.06,up,-8.344650268554688e-06,-1.5079975128173828e-05,2.9597431421279907e-06,0.597511887550354,-0.36075958609580994,-0.3821316659450531,0.6056462526321411
1731299911.766699,baseline,7,0,0.06,up,-2.562999725341797e-06,-3.5643577575683594e-05,-1.4886260032653809e-05,0.5974897146224976,-0.36073800921440125,-0.38215237855911255,0.6056679487228394
1731299911.7781675,baseline,7,0,0.06,up,2.9206275939941406e-06,-6.556510925292969e-06,4.424154758453369e-05,0.5974775552749634,-0.36073341965675354,-0.38215672969818115,0.605679988861084
1731299911.7884827,baseline,7,0,0.06,up,5.424022674560547e-06,1.874566078186035e-05,1.2226402759552002e-05,0.5974693894386292,-0.3607407808303833,-0.38214969635009766,0.6056880354881287
1731299911.809104,baseline,7,0,0.06,up,-1.722574234008789e-05,-2.4378299713134766e-05,5.515292286872864e-06,0.5974694490432739,-0.3607243001461029,-0.3821655809879303,0.6056877970695496
1731299911.8194172,baseline,7,0,0.06,up,-5.125999450683594e-06,-5.0067901611328125e-06,-3.8761645555496216e-05,0.5974627733230591,-0.36073100566864014,-0.38215914368629456,0.6056944727897644
1731299911.8297694,baseline,7,0,0.06,up,-9.47713851928711e-06,2.3186206817626953e-05,-1.4463439583778381e-05,0.5974656343460083,-0.3607325255870819,-0.38215768337249756,0.60569167137146
1731299911.8401136,baseline,7,0,0.06,up,6.496906280517578e-06,2.467632293701172e-05,2.7662143111228943e-05,0.5974723696708679,-0.3607131540775299,-0.38217636942863464,0.6056846976280212
1731299911.8504624,baseline,7,0,0.06,up,-6.616115570068359e-06,2.2679567337036133e-05,-2.4084001779556274e-06,0.5974733829498291,-0.36069902777671814,-0.3821900188922882,0.605683445930481
1731299911.8608007,baseline,7,0,0.06,up,5.0067901611328125e-06,5.0961971282958984e-06,-2.5372952222824097e-05,0.5974643230438232,-0.3606851398944855,-0.38220342993736267,0.6056922078132629
1731299911.8712964,baseline,7,0,0.06,up,1.3530254364013672e-05,8.553266525268555e-06,3.620423376560211e-05,0.597465455532074,-0.3606935143470764,-0.3821955919265747,0.6056910753250122
1731299911.88159,baseline,7,0,0.06,up,-1.7881393432617188e-07,-1.5407800674438477e-05,2.300366759300232e-06,0.597474992275238,-0.36070236563682556,-0.3821871876716614,0.6056816577911377
1731299911.8918755,baseline,7,0,0.06,up,-1.0132789611816406e-06,2.1129846572875977e-05,-1.6920268535614014e-05,0.5974755883216858,-0.3607218563556671,-0.38216862082481384,0.605681300163269
1731299911.9124413,baseline,7,0,0.06,up,7.748603820800781e-07,2.5838613510131836e-05,7.3891133069992065e-06,0.5974825620651245,-0.3607236444950104,-0.3821668326854706,0.6056744456291199
1731299911.922732,baseline,7,0,0.06,up,-1.2814998626708984e-05,-3.018975257873535e-05,-1.9023194909095764e-05,0.5974811911582947,-0.3607306182384491,-0.38216009736061096,0.6056758165359497
1731299911.9330533,baseline,7,0,0.06,up,5.245208740234375e-06,-2.7447938919067383e-05,3.524124622344971e-05,0.5974757075309753,-0.3607272505760193,-0.38216349482536316,0.6056812405586243
1731299911.9433546,baseline,7,0,0.06,up,4.231929779052734e-06,1.71661376953125e-05,2.88449227809906e-05,0.597463071346283,-0.36072710156440735,-0.3821636736392975,0.605693519115448
1731299911.9638908,baseline,7,0,0.06,up,5.781650543212891e-06,-1.761317253112793e-05,3.462657332420349e-06,0.5974652171134949,-0.36072325706481934,-0.3821675479412079,0.6056912541389465
1731299911.9744737,baseline,7,0,0.06,up,-1.1324882507324219e-05,-2.6166439056396484e-05,-1.765042543411255e-05,0.5974580645561218,-0.3607310652732849,-0.3821600377559662,0.6056984663009644
1731299911.98488,baseline,7,0,0.06,up,1.0192394256591797e-05,-1.1265277862548828e-05,-2.800673246383667e-05,0.597448468208313,-0.3607374131679535,-0.38215401768684387,0.6057079434394836
1731299911.9952605,baseline,7,0,0.06,up,-8.463859558105469e-06,-1.0639429092407227e-05,2.4605542421340942e-05,0.5974451899528503,-0.36074647307395935,-0.38214534521102905,0.6057112812995911
1731299912.0056217,baseline,7,0,0.06,up,-4.410743713378906e-06,-1.7881393432617188e-06,4.133209586143494e-06,0.5974361300468445,-0.36074385046958923,-0.3821479380130768,0.6057201027870178
1731299912.015945,baseline,7,0,0.06,up,6.4373016357421875e-06,2.5510787963867188e-05,-3.028661012649536e-05,0.5974355936050415,-0.3607318699359894,-0.3821595013141632,0.6057204604148865
1731299912.026259,baseline,7,0,0.06,up,-5.125999450683594e-06,-5.990266799926758e-06,9.668990969657898e-06,0.597442090511322,-0.36073291301727295,-0.3821585774421692,0.6057140231132507
1731299912.036612,baseline,7,0,0.06,up,-5.4836273193359375e-06,-2.9206275939941406e-05,-2.1550804376602173e-06,0.5974433422088623,-0.36072683334350586,-0.38216450810432434,0.6057126522064209
1731299912.0571826,baseline,7,0,0.06,up,1.5914440155029297e-05,1.2695789337158203e-05,-2.5872141122817993e-05,0.5974459648132324,-0.36071187257766724,-0.38217905163764954,0.6057098507881165
1731299912.0675282,baseline,7,0,0.06,up,2.5033950805664062e-06,1.767277717590332e-05,7.009133696556091e-06,0.5974565148353577,-0.3607080280780792,-0.38218292593955994,0.6056991815567017
1731299912.0790298,baseline,7,0,0.06,up,5.066394805908203e-06,2.0265579223632812e-06,-1.2462958693504333e-05,0.5974711775779724,-0.3607059717178345,-0.382185161113739,0.6056846380233765
1731299912.089385,baseline,7,0,0.06,up,-2.384185791015625e-06,9.059906005859375e-06,2.9906630516052246e-05,0.5974771976470947,-0.3607054352760315,-0.38218584656715393,0.6056786179542542
1731299912.110063,baseline,7,0,0.06,up,-1.3947486877441406e-05,2.682209014892578e-05,-1.9939616322517395e-05,0.5974857211112976,-0.3607098460197449,-0.3821817934513092,0.605670154094696
1731299912.1204472,baseline,7,0,0.06,up,-1.6093254089355469e-06,-8.553266525268555e-06,1.6279518604278564e-05,0.5974835753440857,-0.3607144057750702,-0.3821774423122406,0.6056722402572632
1731299912.1308658,baseline,7,0,0.06,up,-8.64267349243164e-06,-4.044175148010254e-05,4.859641194343567e-06,0.5974845290184021,-0.36071598529815674,-0.3821759521961212,0.6056713461875916
1731299912.1412132,baseline,7,0,0.06,up,-1.71661376953125e-05,-3.75211238861084e-05,-3.86163592338562e-05,0.5974792242050171,-0.36071643233299255,-0.382175475358963,0.6056764721870422
1731299912.1618,baseline,7,0,0.06,up,4.76837158203125e-07,1.7881393432617188e-07,4.1462481021881104e-05,0.5974891185760498,-0.36071839928627014,-0.3821737468242645,0.6056667566299438
1731299912.1723669,baseline,7,0,0.06,up,2.0265579223632812e-06,-2.2292137145996094e-05,-1.3675540685653687e-05,0.5974942445755005,-0.36070525646209717,-0.3821864128112793,0.6056615114212036
1731299912.1929407,baseline,7,0,0.06,up,-6.318092346191406e-06,-8.881092071533203e-06,2.1886080503463745e-05,0.5974860787391663,-0.36072537302970886,-0.3821672201156616,0.6056696772575378
1731299912.2032928,baseline,7,0,0.06,up,-4.76837158203125e-06,3.266334533691406e-05,-2.4612993001937866e-05,0.5974771976470947,-0.36073511838912964,-0.3821578323841095,0.6056786179542542
1731299912.2137113,baseline,7,0,0.06,up,-3.4570693969726562e-06,3.069639205932617e-06,-7.631257176399231e-06,0.5974701642990112,-0.3607373535633087,-0.38215574622154236,0.6056854128837585
1731299912.2240746,baseline,7,0,0.06,up,-3.516674041748047e-06,-1.4066696166992188e-05,-1.132674515247345e-05,0.5974723696708679,-0.36073413491249084,-0.3821588456630707,0.6056832075119019
1731299912.2447922,baseline,7,0,0.06,up,1.52587890625e-05,-1.9282102584838867e-05,6.409361958503723e-06,0.5974705219268799,-0.3607320487499237,-0.38216108083724976,0.6056849956512451
1731299912.2552485,baseline,7,0,0.06,up,-4.947185516357422e-06,-3.606081008911133e-06,3.450177609920502e-05,0.5974692702293396,-0.3607327342033386,-0.38216039538383484,0.6056861877441406
1731299912.2656832,baseline,7,0,0.06,up,3.2186508178710938e-06,3.311038017272949e-05,-1.7311424016952515e-05,0.5974667072296143,-0.36074692010879517,-0.3821467459201813,0.6056888699531555
1731299916.2778568,baseline,8,0,0.06,right,4.5299530029296875e-06,2.86102294921875e-06,3.432855010032654e-06,0.5973951816558838,-0.3607025444507599,-0.3822075426578522,0.605747401714325
1731299916.2985258,baseline,8,0,0.06,right,-2.3245811462402344e-06,-1.5169382095336914e-05,3.6308541893959045e-05,0.5973913669586182,-0.36071327328681946,-0.3821972608566284,0.6057514548301697
1731299916.319139,baseline,8,0,0.06,right,3.0994415283203125e-06,-2.3931264877319336e-05,-2.6535242795944214e-05,0.5973848104476929,-0.3607036769390106,-0.3822064995765686,0.6057576537132263
1731299916.3397064,baseline,8,0,0.06,right,-6.318092346191406e-06,-9.864568710327148e-06,1.9725412130355835e-06,0.5973755121231079,-0.3607149124145508,-0.38219577074050903,0.605767011642456
1731299916.36028,baseline,8,0,0.06,right,-9.834766387939453e-06,1.9252300262451172e-05,-1.8864870071411133e-05,0.5973812341690063,-0.3607049584388733,-0.38220536708831787,0.6057612299919128
1731299916.3808782,baseline,8,0,0.06,right,6.616115570068359e-06,1.2814998626708984e-05,-1.7881393432617188e-07,0.59739750623703,-0.36070120334625244,-0.38220900297164917,0.6057450771331787
1731299916.4013646,baseline,8,0,0.06,right,7.3909759521484375e-06,2.327561378479004e-05,1.7328187823295593e-05,0.5974226593971252,-0.3607049882411957,-0.38220542669296265,0.6057202816009521
1731299916.4218764,baseline,8,0,0.06,right,-1.4662742614746094e-05,1.2546777725219727e-05,-4.8667192459106445e-05,0.597425103187561,-0.3607034683227539,-0.38220706582069397,0.6057177186012268
1731299916.4423923,baseline,8,0,0.06,right,-9.59634780883789e-06,-1.2695789337158203e-05,1.9645318388938904e-05,0.5974180698394775,-0.36068904399871826,-0.38222095370292664,0.6057245135307312
1731299916.4630742,baseline,8,0,0.06,right,-3.5762786865234375e-06,1.7344951629638672e-05,2.421438694000244e-08,0.597424328327179,-0.36067748069763184,-0.382232129573822,0.6057181358337402
1731299916.48392,baseline,8,0,0.06,right,7.68899917602539e-06,1.1771917343139648e-05,-1.9257888197898865e-05,0.59743332862854,-0.36070355772972107,-0.38220730423927307,0.605709433555603
1731299916.5044787,baseline,8,0,0.06,right,1.1920928955078125e-05,-1.3440847396850586e-05,3.5703182220458984e-05,0.5974348187446594,-0.3607228398323059,-0.3821887671947479,0.6057081818580627
1731299916.525169,baseline,8,0,0.06,right,-7.212162017822266e-06,6.854534149169922e-06,4.3157488107681274e-06,0.5974057912826538,-0.3607146441936493,-0.3821966052055359,0.6057367324829102
1731299916.545747,baseline,8,0,0.06,right,-2.3245811462402344e-06,-1.8417835235595703e-05,1.3263896107673645e-05,0.5974087119102478,-0.3607151210308075,-0.38219621777534485,0.6057337522506714
1731299916.5663528,baseline,8,0,0.06,right,-4.708766937255859e-06,-3.272294998168945e-05,-1.74548476934433e-05,0.5974069237709045,-0.3607090711593628,-0.3822021484375,0.6057353615760803
1731299916.5870624,baseline,8,0,0.06,right,4.947185516357422e-06,-7.092952728271484e-06,1.9144266843795776e-05,0.5974072813987732,-0.36071300506591797,-0.3821985125541687,0.6057349443435669
1731299916.5974553,baseline,8,0,0.06,right,-1.3828277587890625e-05,2.446770668029785e-05,-1.1160969734191895e-05,0.5974103212356567,-0.36071696877479553,-0.38219478726387024,0.6057319641113281
1731299916.6077619,baseline,8,0,0.06,right,1.2755393981933594e-05,1.4215707778930664e-05,-4.544854164123535e-07,0.5974094271659851,-0.360718697309494,-0.38219311833381653,0.6057329177856445
1731299916.6180456,baseline,8,0,0.06,right,6.496906280517578e-06,-2.8312206268310547e-06,1.0848045349121094e-05,0.5973964929580688,-0.3607202172279358,-0.3821914792060852,0.6057457327842712
1731299916.638545,baseline,8,0,0.06,right,-4.291534423828125e-06,-2.956390380859375e-05,-3.0802562832832336e-05,0.5973995327949524,-0.36072030663490295,-0.3821914792060852,0.6057426929473877
1731299916.6488576,baseline,8,0,0.06,right,-7.748603820800781e-07,2.205371856689453e-06,3.809109330177307e-05,0.5973992943763733,-0.360717236995697,-0.38219454884529114,0.6057429313659668
1731299916.6592023,baseline,8,0,0.06,right,1.1026859283447266e-05,2.440810203552246e-05,1.5422701835632324e-05,0.5973960757255554,-0.3607194721698761,-0.3821924030780792,0.6057460904121399
